,Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
153779,294706,AAA Batteries (4-pack),1,2.99,11/30/2019 14:07,"152 Adams St, Atlanta, GA 30301"
153780,294707,Flatscreen TV,1,300,11/18/2019 7:35,"468 Center St, San Francisco, CA 94016"
153781,294708,Lightning Charging Cable,1,14.95,11/25/2019 14:50,"116 Pine St, New York City, NY 10001"
153782,294709,AAA Batteries (4-pack),1,2.99,11/28/2019 12:54,"430 10th St, Boston, MA 02215"
153783,294710,Bose SoundSport Headphones,1,99.99,11/11/2019 15:21,"86 Pine St, Los Angeles, CA 90001"
153784,294711,USB-C Charging Cable,1,11.95,11/8/2019 19:08,"458 5th St, Atlanta, GA 30301"
153785,294712,Apple Airpods Headphones,1,150,11/15/2019 11:58,"414 Meadow St, Dallas, TX 75001"
153786,294713,Flatscreen TV,1,300,11/24/2019 16:02,"800 12th St, San Francisco, CA 94016"
153787,294714,AA Batteries (4-pack),2,3.84,11/22/2019 5:11,"155 Lincoln St, Boston, MA 02215"
153788,294715,27in FHD Monitor,1,149.99,11/29/2019 8:33,"986 Dogwood St, San Francisco, CA 94016"
153789,294716,Bose SoundSport Headphones,1,99.99,11/19/2019 19:09,"721 Jefferson St, Seattle, WA 98101"
153790,294717,Lightning Charging Cable,1,14.95,11/1/2019 7:45,"755 Lakeview St, Atlanta, GA 30301"
153791,294718,iPhone,1,700,11/6/2019 14:05,"388 Hickory St, New York City, NY 10001"
153792,294718,Lightning Charging Cable,1,14.95,11/6/2019 14:05,"388 Hickory St, New York City, NY 10001"
153793,294719,Wired Headphones,1,11.99,11/6/2019 13:52,"967 West St, Dallas, TX 75001"
153794,294720,iPhone,1,700,11/20/2019 10:45,"480 11th St, Seattle, WA 98101"
153795,294720,ThinkPad Laptop,1,999.99,11/20/2019 10:45,"480 11th St, Seattle, WA 98101"
153796,294721,AA Batteries (4-pack),2,3.84,11/9/2019 4:23,"216 14th St, San Francisco, CA 94016"
153797,294722,Lightning Charging Cable,1,14.95,11/20/2019 13:23,"594 Cedar St, San Francisco, CA 94016"
153798,294723,Flatscreen TV,1,300,11/19/2019 8:40,"243 14th St, Boston, MA 02215"
153799,294724,Wired Headphones,1,11.99,11/20/2019 15:51,"273 Maple St, New York City, NY 10001"
153800,294725,Wired Headphones,1,11.99,11/10/2019 21:12,"796 Main St, Seattle, WA 98101"
153801,294726,USB-C Charging Cable,1,11.95,11/8/2019 19:34,"679 Willow St, Boston, MA 02215"
153802,294727,20in Monitor,1,109.99,11/25/2019 2:10,"583 4th St, Los Angeles, CA 90001"
153803,294728,AA Batteries (4-pack),1,3.84,11/18/2019 14:13,"97 1st St, Atlanta, GA 30301"
153804,294729,AA Batteries (4-pack),1,3.84,11/30/2019 19:46,"673 Cherry St, New York City, NY 10001"
153805,294730,27in 4K Gaming Monitor,1,389.99,11/10/2019 13:07,"977 Spruce St, San Francisco, CA 94016"
153806,294731,Vareebadd Phone,1,400,11/17/2019 6:52,"978 10th St, New York City, NY 10001"
153807,294732,AAA Batteries (4-pack),4,2.99,11/18/2019 11:40,"890 Chestnut St, Dallas, TX 75001"
153808,294732,Apple Airpods Headphones,1,150,11/18/2019 11:40,"890 Chestnut St, Dallas, TX 75001"
153809,294733,Bose SoundSport Headphones,1,99.99,11/1/2019 21:21,"834 Wilson St, San Francisco, CA 94016"
153810,294734,Apple Airpods Headphones,1,150,11/7/2019 12:21,"922 Lincoln St, Los Angeles, CA 90001"
153811,294735,Lightning Charging Cable,1,14.95,11/9/2019 3:01,"815 10th St, Dallas, TX 75001"
153812,294736,Apple Airpods Headphones,1,150,11/30/2019 14:47,"708 North St, Los Angeles, CA 90001"
153813,294737,AA Batteries (4-pack),1,3.84,11/6/2019 20:45,"93 Washington St, Los Angeles, CA 90001"
153814,294737,Lightning Charging Cable,1,14.95,11/6/2019 20:45,"93 Washington St, Los Angeles, CA 90001"
153815,294738,27in FHD Monitor,1,149.99,11/2/2019 23:31,"158 8th St, San Francisco, CA 94016"
153816,294739,AAA Batteries (4-pack),1,2.99,11/28/2019 22:14,"426 Center St, Boston, MA 02215"
153817,294740,AA Batteries (4-pack),1,3.84,11/24/2019 12:31,"429 11th St, Portland, OR 97035"
153818,294741,AA Batteries (4-pack),1,3.84,11/28/2019 20:44,"841 7th St, New York City, NY 10001"
153819,294742,Lightning Charging Cable,1,14.95,11/23/2019 13:52,"604 Cherry St, Boston, MA 02215"
153820,294743,27in FHD Monitor,1,149.99,11/9/2019 13:22,"585 South St, New York City, NY 10001"
153821,294744,Bose SoundSport Headphones,1,99.99,11/6/2019 14:32,"685 West St, New York City, NY 10001"
153822,294745,AAA Batteries (4-pack),1,2.99,11/12/2019 8:10,"696 Forest St, Seattle, WA 98101"
153823,294746,Google Phone,1,600,11/24/2019 17:14,"869 Madison St, Seattle, WA 98101"
153824,294747,ThinkPad Laptop,1,999.99,11/14/2019 10:07,"778 7th St, Los Angeles, CA 90001"
153825,294748,AA Batteries (4-pack),4,3.84,11/14/2019 14:49,"788 Maple St, San Francisco, CA 94016"
153826,294749,Wired Headphones,1,11.99,11/25/2019 21:28,"994 Jackson St, San Francisco, CA 94016"
153827,294750,27in 4K Gaming Monitor,1,389.99,11/10/2019 11:53,"240 Walnut St, San Francisco, CA 94016"
153828,294751,Macbook Pro Laptop,1,1700,11/11/2019 12:30,"251 Hill St, Los Angeles, CA 90001"
153829,294752,AA Batteries (4-pack),1,3.84,11/12/2019 13:35,"367 Lake St, New York City, NY 10001"
153830,294753,AAA Batteries (4-pack),1,2.99,11/16/2019 12:19,"834 Washington St, Boston, MA 02215"
153831,294754,Wired Headphones,1,11.99,11/26/2019 20:35,"211 9th St, Boston, MA 02215"
153832,294755,AAA Batteries (4-pack),1,2.99,11/17/2019 20:54,"213 14th St, Austin, TX 73301"
153833,294756,Apple Airpods Headphones,1,150,11/9/2019 23:15,"474 Adams St, New York City, NY 10001"
153834,294757,AA Batteries (4-pack),1,3.84,11/21/2019 11:39,"132 Washington St, Los Angeles, CA 90001"
153835,294758,USB-C Charging Cable,2,11.95,11/11/2019 20:27,"681 Cherry St, San Francisco, CA 94016"
153836,294759,AA Batteries (4-pack),1,3.84,11/20/2019 9:41,"209 Jackson St, Los Angeles, CA 90001"
153837,294760,AAA Batteries (4-pack),3,2.99,11/7/2019 22:37,"421 7th St, Seattle, WA 98101"
153838,294761,Wired Headphones,1,11.99,11/5/2019 12:01,"574 Hickory St, Seattle, WA 98101"
153839,294762,AAA Batteries (4-pack),1,2.99,11/5/2019 13:41,"860 Elm St, Los Angeles, CA 90001"
153840,294763,AAA Batteries (4-pack),1,2.99,11/9/2019 7:47,"333 North St, Los Angeles, CA 90001"
153841,294764,Bose SoundSport Headphones,1,99.99,11/21/2019 23:37,"266 Center St, Dallas, TX 75001"
153842,294765,Bose SoundSport Headphones,1,99.99,11/25/2019 11:16,"344 Meadow St, San Francisco, CA 94016"
153843,294766,AAA Batteries (4-pack),2,2.99,11/15/2019 11:02,"966 Jefferson St, Los Angeles, CA 90001"
153844,294767,Lightning Charging Cable,1,14.95,11/13/2019 21:07,"924 West St, Boston, MA 02215"
153845,294768,AA Batteries (4-pack),1,3.84,11/15/2019 22:49,"1 Spruce St, Boston, MA 02215"
153846,294769,USB-C Charging Cable,1,11.95,11/1/2019 13:19,"154 River St, Dallas, TX 75001"
153847,294770,Lightning Charging Cable,1,14.95,11/6/2019 23:30,"238 2nd St, Dallas, TX 75001"
153848,294771,Apple Airpods Headphones,1,150,11/1/2019 21:31,"983 Meadow St, Austin, TX 73301"
153849,294772,Bose SoundSport Headphones,1,99.99,11/17/2019 16:50,"7 12th St, Boston, MA 02215"
153850,294773,Lightning Charging Cable,1,14.95,11/10/2019 13:50,"241 Hickory St, San Francisco, CA 94016"
153851,294774,AA Batteries (4-pack),1,3.84,11/7/2019 22:14,"699 North St, Boston, MA 02215"
153852,294775,Wired Headphones,1,11.99,11/7/2019 18:01,"87 1st St, San Francisco, CA 94016"
153853,294776,Google Phone,1,600,11/23/2019 19:11,"758 Center St, Boston, MA 02215"
153854,294777,USB-C Charging Cable,1,11.95,11/17/2019 12:09,"479 11th St, Atlanta, GA 30301"
153855,294778,USB-C Charging Cable,1,11.95,11/26/2019 19:45,"233 12th St, Los Angeles, CA 90001"
153856,294779,AAA Batteries (4-pack),1,2.99,11/10/2019 16:41,"105 Lake St, Los Angeles, CA 90001"
153857,294780,AAA Batteries (4-pack),1,2.99,11/4/2019 13:20,"824 River St, New York City, NY 10001"
153858,294781,ThinkPad Laptop,1,999.99,11/6/2019 20:57,"614 Forest St, Dallas, TX 75001"
153859,294782,Apple Airpods Headphones,1,150,11/14/2019 22:23,"798 Sunset St, Boston, MA 02215"
153860,294783,Wired Headphones,1,11.99,11/17/2019 6:26,"127 Church St, Los Angeles, CA 90001"
153861,294784,Bose SoundSport Headphones,1,99.99,11/1/2019 18:28,"419 1st St, Los Angeles, CA 90001"
153862,294785,Lightning Charging Cable,1,14.95,11/4/2019 19:15,"152 Willow St, Atlanta, GA 30301"
153863,294786,Apple Airpods Headphones,1,150,11/9/2019 10:01,"873 Pine St, Seattle, WA 98101"
153864,294787,Macbook Pro Laptop,1,1700,11/19/2019 15:57,"992 Maple St, Austin, TX 73301"
153865,294788,AA Batteries (4-pack),1,3.84,11/22/2019 11:31,"528 Chestnut St, Atlanta, GA 30301"
153866,294789,Lightning Charging Cable,1,14.95,11/15/2019 13:21,"548 Sunset St, Dallas, TX 75001"
153867,294790,Google Phone,1,600,11/25/2019 9:47,"841 Ridge St, Boston, MA 02215"
153868,294791,AAA Batteries (4-pack),1,2.99,11/28/2019 13:43,"45 12th St, Atlanta, GA 30301"
153869,294792,Lightning Charging Cable,1,14.95,11/19/2019 21:32,"316 Johnson St, Los Angeles, CA 90001"
153870,,,,,,
153871,294793,Apple Airpods Headphones,1,150,11/2/2019 14:04,"520 5th St, Seattle, WA 98101"
153872,294794,Flatscreen TV,1,300,11/5/2019 14:25,"973 Cherry St, New York City, NY 10001"
153873,294795,AA Batteries (4-pack),1,3.84,11/30/2019 23:04,"268 Johnson St, Seattle, WA 98101"
153874,294796,iPhone,1,700,11/12/2019 6:48,"393 4th St, San Francisco, CA 94016"
153875,294796,Lightning Charging Cable,1,14.95,11/12/2019 6:48,"393 4th St, San Francisco, CA 94016"
153876,294797,Bose SoundSport Headphones,1,99.99,11/5/2019 18:18,"217 Lakeview St, San Francisco, CA 94016"
153877,294798,27in FHD Monitor,1,149.99,11/29/2019 19:29,"542 Adams St, Portland, OR 97035"
153878,294799,AAA Batteries (4-pack),1,2.99,11/10/2019 12:43,"289 South St, Seattle, WA 98101"
153879,294800,AAA Batteries (4-pack),3,2.99,11/15/2019 12:29,"466 Jefferson St, San Francisco, CA 94016"
153880,294801,AA Batteries (4-pack),2,3.84,11/4/2019 6:48,"707 Lincoln St, Boston, MA 02215"
153881,294802,Apple Airpods Headphones,1,150,11/12/2019 10:34,"237 10th St, San Francisco, CA 94016"
153882,294803,iPhone,1,700,11/27/2019 20:56,"769 Meadow St, Austin, TX 73301"
153883,294804,Apple Airpods Headphones,1,150,11/8/2019 14:34,"35 Washington St, Dallas, TX 75001"
153884,294805,AA Batteries (4-pack),1,3.84,11/8/2019 19:56,"714 Cedar St, San Francisco, CA 94016"
153885,294806,Apple Airpods Headphones,1,150,11/7/2019 18:22,"994 Elm St, Los Angeles, CA 90001"
153886,294807,Apple Airpods Headphones,1,150,11/4/2019 18:57,"768 Johnson St, New York City, NY 10001"
153887,,,,,,
153888,294808,AA Batteries (4-pack),1,3.84,11/26/2019 10:42,"725 Lakeview St, San Francisco, CA 94016"
153889,294809,AAA Batteries (4-pack),1,2.99,11/28/2019 15:31,"334 13th St, Atlanta, GA 30301"
153890,294810,ThinkPad Laptop,1,999.99,11/15/2019 12:40,"739 1st St, Portland, OR 97035"
153891,294811,Wired Headphones,1,11.99,11/22/2019 14:11,"911 Chestnut St, San Francisco, CA 94016"
153892,294811,Bose SoundSport Headphones,1,99.99,11/22/2019 14:11,"911 Chestnut St, San Francisco, CA 94016"
153893,294812,Apple Airpods Headphones,1,150,11/21/2019 14:06,"180 11th St, Portland, OR 97035"
153894,294813,Apple Airpods Headphones,1,150,11/15/2019 12:58,"618 Maple St, Seattle, WA 98101"
153895,,,,,,
153896,294814,27in 4K Gaming Monitor,1,389.99,11/24/2019 16:02,"206 Wilson St, New York City, NY 10001"
153897,294815,AAA Batteries (4-pack),1,2.99,11/20/2019 9:00,"53 West St, Los Angeles, CA 90001"
153898,294816,Wired Headphones,1,11.99,11/7/2019 15:37,"597 1st St, New York City, NY 10001"
153899,294817,Bose SoundSport Headphones,1,99.99,11/19/2019 20:05,"756 Chestnut St, Seattle, WA 98101"
153900,294818,Lightning Charging Cable,1,14.95,11/21/2019 18:01,"860 Ridge St, Boston, MA 02215"
153901,294819,Lightning Charging Cable,1,14.95,11/24/2019 18:52,"636 Elm St, San Francisco, CA 94016"
153902,294820,ThinkPad Laptop,1,999.99,11/7/2019 14:20,"733 11th St, New York City, NY 10001"
153903,294821,AAA Batteries (4-pack),1,2.99,11/26/2019 9:51,"563 River St, San Francisco, CA 94016"
153904,294822,AAA Batteries (4-pack),5,2.99,11/9/2019 12:18,"733 Forest St, San Francisco, CA 94016"
153905,294823,AA Batteries (4-pack),1,3.84,11/13/2019 15:57,"874 12th St, Austin, TX 73301"
153906,294824,Apple Airpods Headphones,1,150,11/2/2019 11:21,"435 Jackson St, Austin, TX 73301"
153907,294825,AA Batteries (4-pack),1,3.84,11/2/2019 11:26,"315 Sunset St, Atlanta, GA 30301"
153908,294826,Lightning Charging Cable,1,14.95,11/4/2019 17:58,"825 Jackson St, New York City, NY 10001"
153909,294827,Lightning Charging Cable,1,14.95,11/5/2019 20:19,"973 Hill St, New York City, NY 10001"
153910,294828,iPhone,1,700,11/14/2019 19:57,"547 West St, Portland, OR 97035"
153911,294829,Lightning Charging Cable,1,14.95,11/6/2019 10:35,"158 6th St, Los Angeles, CA 90001"
153912,294830,iPhone,1,700,11/8/2019 13:05,"385 9th St, Los Angeles, CA 90001"
153913,294830,Lightning Charging Cable,1,14.95,11/8/2019 13:05,"385 9th St, Los Angeles, CA 90001"
153914,294830,Apple Airpods Headphones,1,150,11/8/2019 13:05,"385 9th St, Los Angeles, CA 90001"
153915,294831,AAA Batteries (4-pack),1,2.99,11/11/2019 13:53,"493 Lincoln St, Los Angeles, CA 90001"
153916,294832,Macbook Pro Laptop,1,1700,11/24/2019 9:45,"303 9th St, Seattle, WA 98101"
153917,294832,34in Ultrawide Monitor,1,379.99,11/24/2019 9:45,"303 9th St, Seattle, WA 98101"
153918,294833,Lightning Charging Cable,1,14.95,11/14/2019 19:49,"293 9th St, New York City, NY 10001"
153919,294834,AA Batteries (4-pack),1,3.84,11/23/2019 10:05,"833 Meadow St, Los Angeles, CA 90001"
153920,294835,AA Batteries (4-pack),1,3.84,11/25/2019 12:04,"301 Willow St, Seattle, WA 98101"
153921,294836,Lightning Charging Cable,1,14.95,11/20/2019 7:44,"150 Forest St, Dallas, TX 75001"
153922,294837,Wired Headphones,1,11.99,11/27/2019 12:48,"178 Main St, Los Angeles, CA 90001"
153923,294838,iPhone,1,700,11/2/2019 0:48,"107 7th St, Seattle, WA 98101"
153924,294839,Apple Airpods Headphones,1,150,11/9/2019 21:21,"283 Forest St, Austin, TX 73301"
153925,294840,Lightning Charging Cable,1,14.95,11/4/2019 4:33,"383 Lakeview St, Boston, MA 02215"
153926,294840,USB-C Charging Cable,1,11.95,11/4/2019 4:33,"383 Lakeview St, Boston, MA 02215"
153927,294841,Lightning Charging Cable,1,14.95,11/8/2019 14:31,"117 River St, Los Angeles, CA 90001"
153928,294842,Flatscreen TV,1,300,11/10/2019 8:13,"12 Lake St, Seattle, WA 98101"
153929,294843,USB-C Charging Cable,1,11.95,11/18/2019 12:04,"313 Washington St, San Francisco, CA 94016"
153930,294844,ThinkPad Laptop,1,999.99,11/24/2019 20:35,"475 Jefferson St, Atlanta, GA 30301"
153931,294845,Lightning Charging Cable,1,14.95,11/10/2019 21:36,"290 Main St, Austin, TX 73301"
153932,294846,Apple Airpods Headphones,1,150,11/18/2019 13:02,"650 8th St, Austin, TX 73301"
153933,294847,Wired Headphones,1,11.99,11/29/2019 18:10,"329 Chestnut St, Dallas, TX 75001"
153934,294848,USB-C Charging Cable,1,11.95,11/10/2019 18:51,"88 Ridge St, Dallas, TX 75001"
153935,294849,Wired Headphones,1,11.99,11/4/2019 16:44,"19 Hickory St, Boston, MA 02215"
153936,294850,27in 4K Gaming Monitor,1,389.99,11/16/2019 22:03,"926 Wilson St, San Francisco, CA 94016"
153937,294851,Lightning Charging Cable,1,14.95,11/4/2019 13:03,"54 Washington St, Los Angeles, CA 90001"
153938,294852,27in FHD Monitor,1,149.99,11/4/2019 10:01,"593 6th St, Portland, OR 97035"
153939,294853,Lightning Charging Cable,1,14.95,11/27/2019 17:57,"939 Main St, New York City, NY 10001"
153940,294854,AA Batteries (4-pack),2,3.84,11/5/2019 2:53,"788 5th St, San Francisco, CA 94016"
153941,294855,Lightning Charging Cable,1,14.95,11/21/2019 10:59,"559 Center St, Atlanta, GA 30301"
153942,294856,27in 4K Gaming Monitor,1,389.99,11/2/2019 20:04,"227 Center St, Seattle, WA 98101"
153943,294857,USB-C Charging Cable,1,11.95,11/13/2019 9:40,"980 Walnut St, Atlanta, GA 30301"
153944,294858,AAA Batteries (4-pack),1,2.99,11/3/2019 12:05,"983 4th St, Portland, OR 97035"
153945,294859,USB-C Charging Cable,1,11.95,11/3/2019 9:29,"73 Hickory St, Atlanta, GA 30301"
153946,294860,Bose SoundSport Headphones,1,99.99,11/4/2019 12:06,"921 11th St, Boston, MA 02215"
153947,294861,Bose SoundSport Headphones,1,99.99,11/4/2019 10:50,"845 Chestnut St, Atlanta, GA 30301"
153948,294862,27in FHD Monitor,1,149.99,11/19/2019 16:51,"126 12th St, Portland, OR 97035"
153949,294862,AA Batteries (4-pack),1,3.84,11/19/2019 16:51,"126 12th St, Portland, OR 97035"
153950,294863,Apple Airpods Headphones,1,150,11/25/2019 9:35,"301 Madison St, Boston, MA 02215"
153951,294864,AA Batteries (4-pack),1,3.84,11/14/2019 20:17,"272 Maple St, Boston, MA 02215"
153952,294865,AAA Batteries (4-pack),2,2.99,11/12/2019 22:36,"740 4th St, Portland, OR 97035"
153953,294866,AA Batteries (4-pack),2,3.84,11/26/2019 19:49,"216 Wilson St, Los Angeles, CA 90001"
153954,294867,Lightning Charging Cable,1,14.95,11/3/2019 20:39,"991 Lake St, San Francisco, CA 94016"
153955,294868,Apple Airpods Headphones,1,150,11/8/2019 9:25,"21 Forest St, Portland, OR 97035"
153956,294869,USB-C Charging Cable,1,11.95,11/8/2019 16:40,"83 South St, New York City, NY 10001"
153957,294870,AA Batteries (4-pack),1,3.84,11/17/2019 10:17,"304 Chestnut St, Dallas, TX 75001"
153958,294871,AA Batteries (4-pack),2,3.84,11/10/2019 1:29,"79 14th St, Seattle, WA 98101"
153959,294872,USB-C Charging Cable,1,11.95,11/29/2019 16:09,"667 River St, Los Angeles, CA 90001"
153960,294873,Flatscreen TV,1,300,11/6/2019 16:21,"824 Church St, San Francisco, CA 94016"
153961,294874,AAA Batteries (4-pack),1,2.99,11/1/2019 10:10,"236 Walnut St, Atlanta, GA 30301"
153962,294875,Macbook Pro Laptop,1,1700,11/26/2019 23:44,"117 12th St, Boston, MA 02215"
153963,294876,Lightning Charging Cable,1,14.95,11/22/2019 10:22,"636 Dogwood St, Austin, TX 73301"
153964,294877,34in Ultrawide Monitor,1,379.99,11/14/2019 21:42,"64 1st St, Seattle, WA 98101"
153965,294878,Flatscreen TV,1,300,11/13/2019 16:46,"482 9th St, Los Angeles, CA 90001"
153966,294879,Lightning Charging Cable,1,14.95,11/8/2019 10:28,"508 Hill St, Boston, MA 02215"
153967,294880,Lightning Charging Cable,1,14.95,11/29/2019 23:46,"988 Wilson St, New York City, NY 10001"
153968,294881,AAA Batteries (4-pack),1,2.99,11/30/2019 16:59,"437 Lakeview St, San Francisco, CA 94016"
153969,294882,AAA Batteries (4-pack),2,2.99,11/15/2019 9:19,"244 Adams St, Portland, OR 97035"
153970,294883,27in 4K Gaming Monitor,1,389.99,11/28/2019 15:19,"928 14th St, New York City, NY 10001"
153971,294884,AAA Batteries (4-pack),1,2.99,11/5/2019 18:06,"861 Cherry St, Seattle, WA 98101"
153972,294885,iPhone,1,700,11/9/2019 13:59,"970 Highland St, New York City, NY 10001"
153973,294885,Apple Airpods Headphones,1,150,11/9/2019 13:59,"970 Highland St, New York City, NY 10001"
153974,294886,Apple Airpods Headphones,1,150,11/4/2019 23:40,"763 Lakeview St, San Francisco, CA 94016"
153975,294887,34in Ultrawide Monitor,1,379.99,11/29/2019 18:58,"973 Forest St, New York City, NY 10001"
153976,294888,USB-C Charging Cable,1,11.95,11/28/2019 11:40,"910 Johnson St, San Francisco, CA 94016"
153977,294889,ThinkPad Laptop,1,999.99,11/3/2019 14:10,"826 1st St, Los Angeles, CA 90001"
153978,294890,Wired Headphones,1,11.99,11/19/2019 11:28,"240 Cherry St, San Francisco, CA 94016"
153979,294891,Bose SoundSport Headphones,1,99.99,11/10/2019 23:51,"97 11th St, Los Angeles, CA 90001"
153980,294892,Lightning Charging Cable,1,14.95,11/5/2019 14:36,"182 Lake St, Boston, MA 02215"
153981,294893,Lightning Charging Cable,1,14.95,11/6/2019 13:30,"870 Cherry St, Dallas, TX 75001"
153982,294894,Lightning Charging Cable,1,14.95,11/30/2019 8:42,"605 6th St, Los Angeles, CA 90001"
153983,294895,USB-C Charging Cable,1,11.95,11/24/2019 12:16,"212 Jackson St, Seattle, WA 98101"
153984,294896,Flatscreen TV,1,300,11/12/2019 9:13,"337 Pine St, New York City, NY 10001"
153985,294897,AAA Batteries (4-pack),2,2.99,11/30/2019 17:55,"957 Main St, Boston, MA 02215"
153986,294898,Apple Airpods Headphones,1,150,11/6/2019 19:20,"830 11th St, New York City, NY 10001"
153987,294899,Google Phone,1,600,11/16/2019 17:05,"365 Spruce St, San Francisco, CA 94016"
153988,294900,AAA Batteries (4-pack),2,2.99,11/11/2019 0:23,"455 Johnson St, Los Angeles, CA 90001"
153989,294901,Lightning Charging Cable,1,14.95,11/12/2019 15:00,"281 Sunset St, Portland, OR 97035"
153990,294902,Wired Headphones,1,11.99,11/28/2019 15:26,"119 Cedar St, Seattle, WA 98101"
153991,294903,27in 4K Gaming Monitor,1,389.99,11/22/2019 23:34,"30 8th St, Atlanta, GA 30301"
153992,294904,Apple Airpods Headphones,1,150,11/25/2019 20:05,"897 7th St, Los Angeles, CA 90001"
153993,294905,USB-C Charging Cable,1,11.95,11/12/2019 20:01,"754 Wilson St, New York City, NY 10001"
153994,294906,iPhone,1,700,11/24/2019 20:04,"242 Willow St, Portland, OR 97035"
153995,294906,Lightning Charging Cable,1,14.95,11/24/2019 20:04,"242 Willow St, Portland, OR 97035"
153996,294907,iPhone,1,700,11/25/2019 14:04,"211 6th St, New York City, NY 10001"
153997,294908,USB-C Charging Cable,1,11.95,11/7/2019 11:45,"902 Pine St, Dallas, TX 75001"
153998,294909,Lightning Charging Cable,1,14.95,11/8/2019 14:41,"834 Adams St, Boston, MA 02215"
153999,294910,AAA Batteries (4-pack),2,2.99,11/3/2019 15:16,"725 12th St, San Francisco, CA 94016"
154000,294911,Lightning Charging Cable,1,14.95,11/8/2019 21:42,"425 Sunset St, San Francisco, CA 94016"
154001,294912,Lightning Charging Cable,1,14.95,11/14/2019 15:01,"799 Madison St, Dallas, TX 75001"
154002,294913,USB-C Charging Cable,1,11.95,11/11/2019 12:25,"982 Forest St, San Francisco, CA 94016"
154003,294914,Wired Headphones,1,11.99,11/29/2019 20:35,"761 Church St, Dallas, TX 75001"
154004,294915,27in FHD Monitor,1,149.99,11/25/2019 11:58,"485 Main St, New York City, NY 10001"
154005,294916,USB-C Charging Cable,1,11.95,11/11/2019 2:26,"924 West St, Boston, MA 02215"
154006,294917,USB-C Charging Cable,1,11.95,11/19/2019 13:32,"943 Meadow St, San Francisco, CA 94016"
154007,294918,USB-C Charging Cable,1,11.95,11/21/2019 18:54,"796 Adams St, Dallas, TX 75001"
154008,294919,USB-C Charging Cable,1,11.95,11/29/2019 18:58,"598 Ridge St, San Francisco, CA 94016"
154009,294920,Bose SoundSport Headphones,1,99.99,11/15/2019 10:10,"734 Jefferson St, San Francisco, CA 94016"
154010,294921,Lightning Charging Cable,1,14.95,11/8/2019 16:07,"481 Elm St, New York City, NY 10001"
154011,294922,AAA Batteries (4-pack),1,2.99,11/22/2019 12:57,"64 Cherry St, Boston, MA 02215"
154012,294923,AA Batteries (4-pack),5,3.84,11/19/2019 21:18,"814 Hickory St, Los Angeles, CA 90001"
154013,294924,Apple Airpods Headphones,1,150,11/4/2019 11:04,"876 River St, Dallas, TX 75001"
154014,294925,Lightning Charging Cable,1,14.95,11/19/2019 19:12,"741 Willow St, Seattle, WA 98101"
154015,294926,AAA Batteries (4-pack),1,2.99,11/9/2019 22:38,"211 Lakeview St, Portland, OR 97035"
154016,294927,Google Phone,1,600,11/12/2019 21:29,"564 Chestnut St, Seattle, WA 98101"
154017,294928,27in FHD Monitor,1,149.99,11/19/2019 17:14,"2 5th St, Boston, MA 02215"
154018,294929,AA Batteries (4-pack),1,3.84,11/23/2019 5:34,"213 Ridge St, San Francisco, CA 94016"
154019,294930,AAA Batteries (4-pack),1,2.99,11/10/2019 22:05,"790 Lakeview St, New York City, NY 10001"
154020,294931,20in Monitor,1,109.99,11/22/2019 11:36,"118 6th St, New York City, NY 10001"
154021,294932,ThinkPad Laptop,1,999.99,11/6/2019 8:58,"626 Church St, New York City, NY 10001"
154022,294933,Bose SoundSport Headphones,1,99.99,11/19/2019 23:04,"759 Spruce St, New York City, NY 10001"
154023,294934,AA Batteries (4-pack),1,3.84,11/9/2019 11:10,"850 Main St, Los Angeles, CA 90001"
154024,294935,Wired Headphones,1,11.99,11/8/2019 20:27,"791 Hickory St, San Francisco, CA 94016"
154025,294936,AA Batteries (4-pack),1,3.84,11/1/2019 21:45,"260 Forest St, Atlanta, GA 30301"
154026,294937,20in Monitor,1,109.99,11/29/2019 21:36,"206 7th St, Seattle, WA 98101"
154027,294938,Bose SoundSport Headphones,1,99.99,11/9/2019 15:05,"148 5th St, New York City, NY 10001"
154028,294939,AAA Batteries (4-pack),1,2.99,11/4/2019 11:16,"544 5th St, Boston, MA 02215"
154029,294940,Flatscreen TV,1,300,11/11/2019 10:03,"650 Spruce St, Atlanta, GA 30301"
154030,294941,Wired Headphones,1,11.99,11/20/2019 20:51,"600 West St, Portland, OR 97035"
154031,294942,AA Batteries (4-pack),2,3.84,11/21/2019 1:01,"104 West St, Los Angeles, CA 90001"
154032,294943,AA Batteries (4-pack),1,3.84,11/30/2019 19:56,"101 13th St, Boston, MA 02215"
154033,294944,20in Monitor,1,109.99,11/5/2019 18:03,"132 Forest St, Portland, OR 97035"
154034,294945,iPhone,1,700,11/15/2019 19:19,"492 Washington St, Boston, MA 02215"
154035,294946,AA Batteries (4-pack),1,3.84,11/22/2019 8:47,"363 Lakeview St, San Francisco, CA 94016"
154036,294947,27in FHD Monitor,1,149.99,11/8/2019 12:42,"626 9th St, Seattle, WA 98101"
154037,294948,AA Batteries (4-pack),1,3.84,11/1/2019 21:00,"659 Ridge St, San Francisco, CA 94016"
154038,294949,Wired Headphones,1,11.99,11/12/2019 19:35,"695 Walnut St, Austin, TX 73301"
154039,294950,Lightning Charging Cable,1,14.95,11/21/2019 13:25,"589 Jackson St, Dallas, TX 75001"
154040,294951,Lightning Charging Cable,1,14.95,11/20/2019 18:08,"74 14th St, New York City, NY 10001"
